canonical_smiles,molregno,standard_relation,standard_value,standard_units
CCS(=O)(=O)c1ccc(c(C)c1)c2cc(ccc2OCC(=O)N)C(F)(F)F,1147118,<,3.000000000000000000000000000000,mL.min-1.g-1
Cc1cccc(C[C@H](N2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2)C(=O)O)c1,1425313,<,3.000000000000000000000000000000,mL.min-1.g-1
NS(=O)(=O)c1ccc(Nc2nccc(n2)c3ccccc3)cc1,631682,<,3.000000000000000000000000000000,mL.min-1.g-1
OC(=O)[C@H](Cc1ccc(Cl)cc1)N2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2,1425378,<,3.000000000000000000000000000000,mL.min-1.g-1
Cc1c(Sc2ccc(Cl)cc2)c3cc(Cl)ccc3n1CC(=O)O,1264885,<,3.000000000000000000000000000000,mL.min-1.g-1
O[C@H](CNC(=O)c1n[nH]c2ccccc12)CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,1448083,<,3.000000000000000000000000000000,mL.min-1.g-1
Clc1ccc(NS(=O)(=O)c2ccc(Cl)s2)c(c1)C(=O)Nc3ccc(cc3)S(=O)(=O)N4CCOCC4,1379999,<,3.000000000000000000000000000000,mL.min-1.g-1
CCc1nc2c(N)nc3ccccc3c2n1Cc4ccccc4,633441,<,3.000000000000000000000000000000,mL.min-1.g-1
CC(C)N1CCC[C@H](CN2C(=Nc3ccc(cc3C2=O)c4ccc(Cl)cc4)C)C1,389218,<,3.000000000000000000000000000000,mL.min-1.g-1
Cc1cc(Oc2ccc3OCOc3c2)nc(Oc4ccc(cc4)n5ccnc5)n1,386677,<,3.000000000000000000000000000000,mL.min-1.g-1
Cc1cnc(Oc2ccc(cc2)n3ccnc3)nc1Oc4ccc5OCOc5c4,386680,<,3.000000000000000000000000000000,mL.min-1.g-1
CC(C(=O)O)n1c(C)c(Sc2ccc(Cl)cc2)c3cc(Cl)ccc13,1264887,<,3.000000000000000000000000000000,mL.min-1.g-1
Cc1c(Cl)ccc(OC2CCN(C[C@H](O)CNC(=O)c3c[nH]nc3C(F)(F)F)CC2)c1Cl,1447307,<,3.000000000000000000000000000000,mL.min-1.g-1
O[C@H](CNC(=O)N1C(=O)Nc2ccccc12)CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,1448086,<,3.000000000000000000000000000000,mL.min-1.g-1
Nc1nc2ccccc2[nH]1,112256,<,3.000000000000000000000000000000,mL.min-1.g-1
ONC(=O)c1ccccc1O,120699,<,3.000000000000000000000000000000,mL.min-1.g-1
CN(C)CCC(c1ccc(Cl)cc1)c2ccccn2,10358,<,3.000000000000000000000000000000,mL.min-1.g-1
CCN1N=C(C(=O)O)C(=O)c2cc3OCOc3cc12,214701,<,3.000000000000000000000000000000,mL.min-1.g-1
O=C1NC(=O)C(=CN1Cc2occc2)C#N,1233337,<,3.000000000000000000000000000000,mL.min-1.g-1
Cc1onc(NS(=O)(=O)c2ccc(Cl)cc2)c1,592045,<,3.000000000000000000000000000000,mL.min-1.g-1
Cc1ccc(C#N)c(S[C@H](CCN)c2ccccc2)n1,1152978,<,3.000000000000000000000000000000,mL.min-1.g-1
CC(C(=O)O)c1ccc(cc1)C(=O)c2cccs2,93117,<,3.000000000000000000000000000000,mL.min-1.g-1
Nc1nc2nc(SCc3ccccc3)nc(O)c2s1,338918,<,3.000000000000000000000000000000,mL.min-1.g-1
Clc1ccccc1S(=O)(=O)NC(=O)c2ccc[nH]2,943156,<,3.000000000000000000000000000000,mL.min-1.g-1
Nc1ccc(OCC(=O)O)c(c1)c2ccccc2,1147084,<,3.000000000000000000000000000000,mL.min-1.g-1
C[C@@H](C(=O)NS(=O)(=O)C)c1ccc(OS(=O)(=O)C(F)(F)F)cc1,320007,<,3.000000000000000000000000000000,mL.min-1.g-1
CCS(=O)(=O)CCCC12CCC(CC1)(CC2)c3nnc(c4ccccc4C(F)(F)F)n3C,1138604,<,3.000000000000000000000000000000,mL.min-1.g-1
ON(CCCP(=O)(O)O)C=O,343725,,3.020000000000000000000000000000,mL.min-1.g-1
CC1N=C(N)N=C(N)N1c2ccc(Cl)cc2,150086,,3.310000000000000000000000000000,mL.min-1.g-1
OC(=O)COc1ccc(Cl)cc1CN2CCN(CC2)S(=O)(=O)c3ccccc3,1077521,,3.600000000000000000000000000000,mL.min-1.g-1
COCCC(C)n1nc(C)c(C(=O)N[C@@H](C)C(C)(C)C)c1NS(=O)(=O)c2ccc(C)cc2,1271885,,3.900000000000000000000000000000,mL.min-1.g-1
CC(=O)Nc1nc(CCc2ccc(NC(=N)N)cc2)cs1,1521057,,3.980000000000000000000000000000,mL.min-1.g-1
COc1ccc(NC(=O)CCc2c(C)nc3nc(C)nn3c2C)cc1,962921,,3.980000000000000000000000000000,mL.min-1.g-1
CC(C)CN1C(=O)N(C)C(=O)c2c1sc(Cc3c(C)n[nH]c3C)c2C(=O)N4C[C@H](O)CO4,365766,,4.000000000000000000000000000000,mL.min-1.g-1
CN1C=C(C(=O)NC[C@@H](O)CN2CCC(CC2)Oc3ccc(Cl)c(Cl)c3)C(=CC1=O)C(F)(F)F,1447312,,4.000000000000000000000000000000,mL.min-1.g-1
Cc1ccc(cc1)C(=O)c2ccc(CC(=O)O)n2C,118617,,4.000000000000000000000000000000,mL.min-1.g-1
C[C@H](CO)Nc1nc(SCc2ccccc2)nc3NC(=O)Sc13,437593,,4.000000000000000000000000000000,mL.min-1.g-1
Cc1ccc2c(c1)c(c(C)n2CC(=O)O)c3ccnc4cc(Cl)ccc34,355203,,4.000000000000000000000000000000,mL.min-1.g-1
CCCCNc1cc(cc(c1Oc2ccccc2)S(=O)(=O)N)C(=O)O,139281,,4.000000000000000000000000000000,mL.min-1.g-1
Cc1ccccc1N=Nc2ccc(NC(=O)c3ccnn3C)c(C)c2,1122092,,4.000000000000000000000000000000,mL.min-1.g-1
Clc1ccc(cc1)C(=O)CN2C3=NCCN3c4ccccc24,1369043,,4.000000000000000000000000000000,mL.min-1.g-1
OC(=O)[C@H](Cc1ccccc1F)N2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2,1425379,,4.000000000000000000000000000000,mL.min-1.g-1
O[C@H](CNC(=O)c1cccc(c1)C#N)CN2CCC(CC2)Oc3ccc(Cl)c(Cl)c3,1448077,,4.000000000000000000000000000000,mL.min-1.g-1
CCS(=O)(=O)c1ccc(c2cc(Cl)ccc2OCC(=O)O)c(c1)C(F)(F)F,1147112,,4.000000000000000000000000000000,mL.min-1.g-1
COc1ccc2c(c1)c(c(C)n2CC(=O)O)c3ccnc4cc(Cl)ccc34,355171,,4.000000000000000000000000000000,mL.min-1.g-1
CCN(C1CCN(CC[C@@H](c2ccccc2)c3ccc(cc3)S(=O)(=O)C)CC1)C(=O)Cc4ccc(cc4)S(=O)(=O)C,351139,,4.000000000000000000000000000000,mL.min-1.g-1
CN1CCN(CC1)c2ccc3N=CN(C(=O)c3c2)c4cc(NC(=O)C5CC5)ccc4C,1343295,,4.000000000000000000000000000000,mL.min-1.g-1
CCN1C=C(C(=O)O)C(=O)c2ccc(C)nc12,147,,4.000000000000000000000000000000,mL.min-1.g-1
NC(=N)c1cc2c(I)cccc2s1,97378,,4.000000000000000000000000000000,mL.min-1.g-1
NCC[C@@H](Oc1cc(Cl)ccc1C#N)c2ccccc2,1117808,,4.000000000000000000000000000000,mL.min-1.g-1
Cc1c(Sc2ccc(Cl)cc2)c3c(C#N)c(Cl)ccc3n1CC(=O)O,1264894,,4.000000000000000000000000000000,mL.min-1.g-1
OC(=O)c1cccnc1N2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2,1425374,,4.000000000000000000000000000000,mL.min-1.g-1
CCN(C1CCN(CCC(c2ccccc2)c3ccccc3)CC1)C(=O)NCc4ccccc4,305275,,4.000000000000000000000000000000,mL.min-1.g-1
CCO\N=C(\C1CCN(CC1)C2(C)CCN(CC2)C(=O)c3c(Cl)cncc3Cl)/c4ccc(Br)cc4,268939,,4.000000000000000000000000000000,mL.min-1.g-1
CCOC(=O)N1CCC(CC1)Nc2cc(OC)ccn2,185125,,4.000000000000000000000000000000,mL.min-1.g-1
CN(C)CCC=C1c2ccccc2C=Cc3ccccc13,28119,,4.070000000000000000000000000000,mL.min-1.g-1
C[C@@H](NC(=O)C1CCNCC1)c2ccc(Nc3ncc4cc(ccc4n3)c5ccncc5)cc2,1525565,,4.170000000000000000000000000000,mL.min-1.g-1
Cc1oc(cc1C(=O)Nc2cccc(c2)C(=O)O)c3ccccc3,955865,,4.170000000000000000000000000000,mL.min-1.g-1
CS(=O)(=O)c1ccc(cc1)c2cnc(N)c(n2)C(=O)Nc3ccccc3,1141816,,4.170000000000000000000000000000,mL.min-1.g-1
CCn1nc(C)c(C(=O)N[C@@H](C)C(C)(C)C)c1NS(=O)(=O)c2ccc(C)cc2,1271735,,4.200000000000000000000000000000,mL.min-1.g-1
FC(F)(F)c1cc(C(=O)Nc2cccc(c2)c3nnn[nH]3)c4nc[nH]c4c1,1343625,,4.470000000000000000000000000000,mL.min-1.g-1
CN1C(=O)C(=Cc2cnc(NC(CCO)CCO)nc12)Oc3ccc(F)cc3F,619384,,4.570000000000000000000000000000,mL.min-1.g-1
OC(=O)COc1ccc(cc1CN2CCN(CC2)C(=O)c3ccccc3)C(F)(F)F,1077524,,4.700000000000000000000000000000,mL.min-1.g-1
CN1C(=O)N(C)c2nc[nH]c2C1=O,381693,,4.790000000000000000000000000000,mL.min-1.g-1
OC(=O)CCc1ccc(OCc2cccc(Oc3ccccc3)c2)cc1,1076045,,4.900000000000000000000000000000,mL.min-1.g-1
O[C@@H](CNCCSCCCNCCc1ccccc1)c2ccc(O)c3NC(=O)Sc23,1165512,,5.000000000000000000000000000000,mL.min-1.g-1
Cc1c(CC(=O)O)c2cc(F)ccc2n1S(=O)(=O)c3ccc(cc3)S(=O)(=O)C,328133,,5.000000000000000000000000000000,mL.min-1.g-1
OC(=O)COc1ccc(Cl)cc1CN2CCN(CC2)S(=O)(=O)Cc3ccccc3,1077523,,5.000000000000000000000000000000,mL.min-1.g-1
Cc1ccc2c(c1)c(c(C)n2CC(=O)O)c3ccnc4c(C)cccc34,355031,,5.000000000000000000000000000000,mL.min-1.g-1
CC(C)(C)NS(=O)(=O)c1cncc(c1)c2ccc3nc(NC(=O)NCC(=O)N4CCOCC4)nn3c2,1353123,,5.000000000000000000000000000000,mL.min-1.g-1
CC(C)(C)NS(=O)(=O)c1cncc(c1)c2ccc3nc(NC(=O)NCC(=O)N4CCCC4)nn3c2,1353122,,5.000000000000000000000000000000,mL.min-1.g-1
Clc1cccc(CN2CCC3(CC2)CCN(CC3)C(=O)c4ccccc4)c1,716596,,5.000000000000000000000000000000,mL.min-1.g-1
C[C@H](NC(=O)c1c(C)nn(c1NS(=O)(=O)c2ccc(cc2)C#N)c3ccc(F)cc3)C(C)(C)C,1263743,,5.000000000000000000000000000000,mL.min-1.g-1
FC(F)Oc1ccc(cc1OCC2CC2)C(=O)Nc3c(Cl)cncc3Cl,321696,,5.000000000000000000000000000000,mL.min-1.g-1
C[C@H](NC(=O)c1c(C)nn(C2CCN(C)CC2)c1NS(=O)(=O)c3ccc(C)cc3)C(C)(C)C,1271888,,5.000000000000000000000000000000,mL.min-1.g-1
Clc1ccc(cc1)S(=O)(=O)NC(=O)N2CCC(CC2)N3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,1430525,,5.000000000000000000000000000000,mL.min-1.g-1
OC(=O)COc1ccc(Cl)cc1CN2CCCN(CC2)S(=O)(=O)Cc3ccccc3,1077527,,5.000000000000000000000000000000,mL.min-1.g-1
N#Cc1cc(ccn1)c2n[nH]c(n2)c3ccncc3,617076,,5.000000000000000000000000000000,mL.min-1.g-1
C[C@H](CO)Nc1nc(SCc2occc2)nc3nc(N)sc13,395373,,5.000000000000000000000000000000,mL.min-1.g-1
NC(=N)c1cc2c(cccc2s1)c3ccccc3,603554,,5.000000000000000000000000000000,mL.min-1.g-1
C[C@H]1CN(Cc2cc(Cl)ccc2OCC(=O)O)CCN1S(=O)(=O)c3ccccc3,1077531,,5.000000000000000000000000000000,mL.min-1.g-1
COc1cccc2c(ccnc12)c3c(C)n(CC(=O)O)c4ccc(C)cc34,355065,,5.000000000000000000000000000000,mL.min-1.g-1
Cc1c(sc2ncnc(O)c12)C(=O)Nc3ccccc3,902476,,5.000000000000000000000000000000,mL.min-1.g-1
CN(C)CC(O)COc1ccc(Nc2ncc(Cl)c(Nc3ccccc3)n2)cc1,164455,,5.000000000000000000000000000000,mL.min-1.g-1
Cc1ccc2c(n1)c(Sc3ccc(Cl)cc3)c(C)n2CC(=O)O,1264928,,5.000000000000000000000000000000,mL.min-1.g-1
O=S(=O)(Nc1nc(nn1Cc2ccccc2)c3ccccc3)c4ccccc4,134208,,5.000000000000000000000000000000,mL.min-1.g-1
CN1CCN(CC1)c2ccc3N=CN(C(=O)c3c2)c4cc(ccc4C)C(=O)NC5CCC5,1343529,,5.000000000000000000000000000000,mL.min-1.g-1
NC(=O)N(c1ccc(C(=O)N)c(n1)c2ccc(F)cc2F)c3c(F)cccc3F,619385,,5.130000000000000000000000000000,mL.min-1.g-1
OB1N(C(=O)Nc2ccccc12)c3ccccc3,280853,,5.130000000000000000000000000000,mL.min-1.g-1
CC(=O)CC(C1=C(O)c2ccccc2OC1=O)c3ccccc3,394165,,5.250000000000000000000000000000,mL.min-1.g-1
C[C@@H](N(CC1CCS(=O)(=O)CC1)C(=O)Cc2ccc(c(F)c2)C(F)(F)F)C3=Nc4ncccc4C(=O)N3c5ccc(Cl)cc5,1274406,,5.250000000000000000000000000000,mL.min-1.g-1
OC1CS(=O)(=O)CC1N2CCC(CC2)c3ccccc3,884499,,5.250000000000000000000000000000,mL.min-1.g-1
COc1ccc(Cc2c(N)n[nH]c2N)cc1,55769,,5.370000000000000000000000000000,mL.min-1.g-1
OC(=O)CCCCCCc1ccc(Cc2ccc3ccccc3n2)cc1,176705,,5.370000000000000000000000000000,mL.min-1.g-1
CNCc1ccc(cc1)c2[nH]c3cc(F)cc4C(=O)NCCc2c34,651088,,5.500000000000000000000000000000,mL.min-1.g-1
CCCCCOc1ccc(cc1)C(=O)NC(C(C)C)C(=O)O,883472,,5.500000000000000000000000000000,mL.min-1.g-1
Cc1cc(OCCCS(=O)(=O)C)cc(C)c1c2cccc(COc3ccc4[C@H](CC(=O)O)COc4c3)c2,1175867,,5.500000000000000000000000000000,mL.min-1.g-1
Cc1c(Cl)c(ccc1OC2CCN(CC3CCN(CC3)[C@@H](Cc4ccc(F)cc4)C(=O)O)CC2)C#N,1425325,,5.500000000000000000000000000000,mL.min-1.g-1
COCCNc1nc(N)c2nc(O)n(Cc3ccccc3)c2n1,341370,,5.500000000000000000000000000000,mL.min-1.g-1
Cc1ccc2c(c1)c(c(C)n2CC(=O)O)c3ccnc4c(cccc34)C(F)(F)F,355495,,5.600000000000000000000000000000,mL.min-1.g-1
CN1C(=O)CN=C(c2ccccc2)c3cc(Cl)ccc13,721,,5.750000000000000000000000000000,mL.min-1.g-1
CNC1=Nc2ccc(Cl)cc2C(=[N+]([O-])C1)c3ccccc3,2431,,5.750000000000000000000000000000,mL.min-1.g-1
Cc1ccc2[nH]ccc2c1c3nc(cc(n3)C4(CC4)S(=O)(=O)C)N5CCOCC5,1519901,,5.750000000000000000000000000000,mL.min-1.g-1
OC(=O)[C@H](Cc1ccccc1C#N)N2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2,1425309,,6.000000000000000000000000000000,mL.min-1.g-1
CCCCNc1nc(SCCC)nc2c1nnn2[C@@H]3C[C@H](CO)[C@@H](O)[C@H]3O,416751,,6.000000000000000000000000000000,mL.min-1.g-1
COCC(C)n1nc(C)c(C(=O)N[C@@H](C)C(C)(C)C)c1NS(=O)(=O)c2ccc(C)cc2,1271884,,6.000000000000000000000000000000,mL.min-1.g-1
Cc1ccc(cc1)S(=O)(=O)Nc2c(C(=O)NC3CCOCC3)c(C)nn2c4ccccc4,1263733,,6.000000000000000000000000000000,mL.min-1.g-1
Cc1cc(CN2Cc3ccccc3C2C(=O)Nc4ccc(Cl)cc4Cl)ccc1OCC(=O)O,1057746,,6.000000000000000000000000000000,mL.min-1.g-1
OCCNS(=O)(=O)c1ccc2C(=CNC(=O)c2c1)C(=O)NC[C@@H](O)CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,1446924,,6.000000000000000000000000000000,mL.min-1.g-1
O[C@H](CNC(=O)C1=CNC(=O)C=C1C(F)(F)F)CN2CCC(CC2)Oc3ccc(Cl)c(Cl)c3,1447309,,6.000000000000000000000000000000,mL.min-1.g-1
CS(=O)(=O)c1ccc2C(=CNC(=O)c2c1)C(=O)NC[C@@H](O)CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,1447318,,6.000000000000000000000000000000,mL.min-1.g-1
COc1c2OC(=O)C=Cc2cc3ccoc13,1063,,6.000000000000000000000000000000,mL.min-1.g-1
Cc1c(Cl)ccc(OC2CCN(C[C@H](O)CNC(=O)C3=CNC(=O)C=C3C(F)(F)F)CC2)c1Cl,1447311,,6.000000000000000000000000000000,mL.min-1.g-1
CCCCc1nc2c(N)nc3ccccc3c2n1Cc4ccccc4,633518,,6.000000000000000000000000000000,mL.min-1.g-1
CCOc1oc2cc(OCCC3CCN(CC3)c4ccc(C)nn4)ccc2n1,324430,,6.000000000000000000000000000000,mL.min-1.g-1
CCN(C1CCN(CCC(c2ccccc2)c3ccccc3)CC1)C(=O)NCc4c(F)cccc4F,645017,,6.000000000000000000000000000000,mL.min-1.g-1
OC(=O)c1cccc(c1)N2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2,1425363,,6.000000000000000000000000000000,mL.min-1.g-1
CN1CCN(CC1)c2ccc3N=CN(C(=O)c3c2)c4cc(NC(=O)c5cocc5)ccc4C,1343301,,6.000000000000000000000000000000,mL.min-1.g-1
OC(=O)COc1ccc(cc1c2ccccc2)C#N,1147082,,6.000000000000000000000000000000,mL.min-1.g-1
CN(C)CCCOc1ccc(cc1)c2cc(C(=O)N)c(NC(=O)N)s2,448304,,6.000000000000000000000000000000,mL.min-1.g-1
O=C1NC(=NC(=C1C#N)c2ccccc2)SCc3ccccc3,633120,,6.000000000000000000000000000000,mL.min-1.g-1
Cc1ccc(cc1)S(=O)(=O)NC(=O)N2CCC(CC2)N3CCC(CC3)Oc4ccc(Cl)cc4C,1430538,,6.000000000000000000000000000000,mL.min-1.g-1
OC(=O)C(N1CCC(CC1)N2CCC(CC2)Oc3ccc(Cl)c(Cl)c3)c4ccccc4,1425355,,6.000000000000000000000000000000,mL.min-1.g-1
CC(C)N1C(=O)N(C)C(=O)c2c1sc(Cc3ccccc3C(F)(F)F)c2C(=O)N4CCS(=O)(=O)C4,365709,,6.000000000000000000000000000000,mL.min-1.g-1
Clc1cccc(c1)S(=O)(=O)NC(=O)N2CCC(CC2)N3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,1430533,,6.000000000000000000000000000000,mL.min-1.g-1
O[C@H](CNC(=O)C1=CNC(=O)c2c(F)cccc12)CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,1447303,,6.000000000000000000000000000000,mL.min-1.g-1
Fc1ccc(Nc2cc(ccn2)c3ccnc(NC(=O)C4CCOCC4)c3)cc1,341103,,6.030000000000000000000000000000,mL.min-1.g-1
CS(=O)(=O)c1ccc(cc1)c2cnc(N)c(c2)c3ccc(nc3)C(F)(F)F,1348407,,6.170000000000000000000000000000,mL.min-1.g-1
CC(CCc1cccc(OCc2ccc3ccccc3n2)c1)CC(=O)O,157113,,6.170000000000000000000000000000,mL.min-1.g-1
C[C@H](CO)Nc1nc(SCc2cccc(F)c2F)nc3NC(=O)C=Nc13,437013,,6.180000000000000000000000000000,mL.min-1.g-1
NS(=O)(=O)c1cc(C(=O)O)c(NCc2occc2)cc1Cl,2046,,6.310000000000000000000000000000,mL.min-1.g-1
CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,46726,,6.310000000000000000000000000000,mL.min-1.g-1
O=C(Nc1ccc(nc1)n2ccnc2)c3ccc(cc3)C#N,1334981,,6.310000000000000000000000000000,mL.min-1.g-1
C[C@@H]1CN(CCN1S(=O)(=O)c2ccc(cc2Cl)C(=O)N)c3ccc(F)cc3C(F)(F)F,560255,,6.310000000000000000000000000000,mL.min-1.g-1
OC(=O)COc1ccc(cc1CN2CCN(CC2)S(=O)(=O)c3ccccc3)C(F)(F)F,1077522,,6.330000000000000000000000000000,mL.min-1.g-1
Cc1nccn1CC2CCc3c(C2=O)c4ccccc4n3C,3183,,6.460000000000000000000000000000,mL.min-1.g-1
CCN(C1CCN(CC[C@H](c2ccc(cc2)S(=O)(=O)C)c3cc(F)cc(Cl)c3)CC1)C(=O)Cc4ccc(cc4)S(=O)(=O)C,350757,,6.500000000000000000000000000000,mL.min-1.g-1
COc1cc(ccc1Nc2ccccc2C(=O)O)c3ccc(Nc4ccccc4C(=O)O)c(OC)c3,764517,,6.610000000000000000000000000000,mL.min-1.g-1
CC(C)CN1C(=O)N(C)C(=O)c2c(SC(C)C)c(Cc3ccccc3C(F)(F)F)sc12,345143,,6.670000000000000000000000000000,mL.min-1.g-1
O=C(NC1(CC1)C#N)[C@@H]2CCCC[C@H]2C(=O)N3CCN(CC3)c4ncc(C#N)s4,1361101,,6.760000000000000000000000000000,mL.min-1.g-1
Cc1c(F)cc(cc1c2ccc(cn2)C(=O)NCC(C)(C)C)C(=O)NC3CC3,619400,,6.920000000000000000000000000000,mL.min-1.g-1
CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)O)c3ccccc3)C(=O)N2[C@H]1C(=O)O,218758,,6.920000000000000000000000000000,mL.min-1.g-1
O=C(NC1(CC1)C#N)[C@@H]2CCCC[C@H]2C(=O)N3CCN(CC3)c4nccs4,1361092,,6.920000000000000000000000000000,mL.min-1.g-1
NC(=O)N1c2ccccc2C=Cc3ccccc13,15086,,7.000000000000000000000000000000,mL.min-1.g-1
Cc1ccc2c(c1)c(c(C)n2CC(=O)O)c3ccnc4c(Cl)cccc34,355032,,7.000000000000000000000000000000,mL.min-1.g-1
C[C@H](NC(=O)c1c(C)nn(C2CCOCC2)c1NS(=O)(=O)c3ccc(C)cc3)C(C)(C)C,1271890,,7.000000000000000000000000000000,mL.min-1.g-1
Cc1ccc2c(c1)c(c(C)n2CC(=O)O)S(=O)(=O)c3ccc(Cl)cc3,1264913,,7.000000000000000000000000000000,mL.min-1.g-1
O=C(NC1CC1)C2=CN(c3cccc(c3)C#Cc4cccnc4)c5ncccc5C2=O,514093,,7.000000000000000000000000000000,mL.min-1.g-1
C[C@H]1CN=C(N)c2sccc2O1,688131,,7.000000000000000000000000000000,mL.min-1.g-1
CN1CCN(CC1)c2ccc3N=CN(C(=O)c3c2)c4cc(NC(=O)c5ccc(cc5)C#N)ccc4C,1343289,,7.000000000000000000000000000000,mL.min-1.g-1
Cc1ccc(NC(=O)c2ccnc(c2)N3CCOCC3)cc1NC(=O)c4ccc(OCc5ccccn5)cc4,310139,,7.000000000000000000000000000000,mL.min-1.g-1
COc1ccc(COc2nc(Br)cnc2NS(=O)(=O)c3ccc(C)cc3)cc1OCCN(C)C,1336693,,7.000000000000000000000000000000,mL.min-1.g-1
COc1ccccc1C(=O)Nc2ccc(Cc3ccncc3)cc2,961344,,7.000000000000000000000000000000,mL.min-1.g-1
Fc1cnc(Nc2ccccc2)nc1Nc3ccccc3,460704,,7.000000000000000000000000000000,mL.min-1.g-1
NC(=N)c1cc2c(\C=C\c3ccc4OCOc4c3)cccc2s1,40730,,7.000000000000000000000000000000,mL.min-1.g-1
COc1ccccc1C(=O)Nc2ccc(C)c(c2)N3C=Nc4ccc(cc4C3=O)N5CCN(C)CC5,1343286,,7.000000000000000000000000000000,mL.min-1.g-1
CN1CCN(CC1)c2ccc3N=CN(C(=O)c3c2)c4cc(ccc4C)C(=O)Nc5nccs5,1343304,,7.000000000000000000000000000000,mL.min-1.g-1
O=C(NC1(CC1)C#N)[C@@H]2CCCC[C@H]2C(=O)N3CCc4[nH]c5ncccc5c4C3,1428100,,7.000000000000000000000000000000,mL.min-1.g-1
C[C@H]1CN(Cc2cc(Cl)ccc2OCC(=O)O)CCN1C(=O)Cc3ccccc3Cl,1077541,,7.000000000000000000000000000000,mL.min-1.g-1
Cc1ccc2c(c1)c(Sc3ccc(Cl)cc3)c(C)n2CC(=O)O,1264884,,7.000000000000000000000000000000,mL.min-1.g-1
O[C@H](CNS(=O)(=O)c1cccc(c1)C#N)CN2CCC(CC2)Oc3ccc(Cl)c(Cl)c3,1448076,,7.000000000000000000000000000000,mL.min-1.g-1
CC(C)CN1C(=O)N(C)C(=O)c2c(SC3CCCC3)c(Cc4ccccc4C(F)(F)F)sc12,345351,,7.000000000000000000000000000000,mL.min-1.g-1
COc1ccc2nc(C)cc(c2c1)n3cc(CNC(=O)C)nn3,1149775,,7.080000000000000000000000000000,mL.min-1.g-1
COc1cc(Nc2nc3c(cc2F)ncn3[C@@H](CO)c4ccc(F)cn4)n[nH]1,1421992,,7.240000000000000000000000000000,mL.min-1.g-1
C[C@@H]1COCCN1c2cc(nc(n2)c3cccc4[nH]ccc34)C5(CC5)S(=O)(=O)C,1519878,,7.410000000000000000000000000000,mL.min-1.g-1
CC(C)N1CCC[C@H](CN2C(=Nc3ccc(Oc4ccc(F)cc4)cc3C2=O)C)C1,389238,,7.410000000000000000000000000000,mL.min-1.g-1
CCC(NC(=O)Nc1cc(Cl)ccc1Cl)(C(F)(F)F)C(F)(F)F,716768,,7.410000000000000000000000000000,mL.min-1.g-1
COC[C@@H](O)CN1C(=O)C=NN(C1=O)c2ccc(Cl)c(c2)C(=O)NCC3(O)CCCCCC3,1147985,,7.500000000000000000000000000000,mL.min-1.g-1
CCC(CC)NC(=O)c1c(C)nn(C(C)C)c1NS(=O)(=O)c2ccc(C)cc2,1271733,,7.500000000000000000000000000000,mL.min-1.g-1
CCN(C1CCN(CC[C@H](N2CCN(CC2)S(=O)(=O)C)c3cc(F)cc(F)c3)CC1)C(=O)Cc4ccc(cc4)S(=O)(=O)C,1280901,,7.500000000000000000000000000000,mL.min-1.g-1
COc1cc2c3N([C@H](C)c4ccccn4)C(=O)Nc3cnc2cc1c5c(C)onc5C,1335014,,7.590000000000000000000000000000,mL.min-1.g-1
Nc1ncnc2nc(cc(c3cccc(Br)c3)c12)c4ccc(nc4)N5CCOCC5,100461,,7.590000000000000000000000000000,mL.min-1.g-1
COc1ccc(cn1)c2ccc3nc(N)sc3c2,1060174,,7.760000000000000000000000000000,mL.min-1.g-1
CCn1c(SCC(=O)Nc2cc(C)on2)nnc1c3cccnc3,787808,,7.760000000000000000000000000000,mL.min-1.g-1
CC1(C)[C@H](NC(=O)\C(=N/OCC2=CC(=O)C(=CN2O)O)\c3csc(N)n3)C(=O)N1OS(=O)(=O)O,705961,,7.940000000000000000000000000000,mL.min-1.g-1
OC1N=C(c2ccccc2Cl)c3cc(Cl)ccc3NC1=O,16959,,7.940000000000000000000000000000,mL.min-1.g-1
O[C@@H](CNCCSCCCNCCc1cccc(Cl)c1)c2ccc(O)c3NC(=O)Sc23,1165516,,8.000000000000000000000000000000,mL.min-1.g-1
OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c3ccc(Cl)cc3,3859,,8.000000000000000000000000000000,mL.min-1.g-1
O[C@@H]1CNC[C@H]1N2C=Cc3c(NC(=O)Cc4ccc(F)c(c4)C(F)(F)F)cccc3C2=O,563422,,8.000000000000000000000000000000,mL.min-1.g-1
