NAME,ACIDIC,BASIC,STATE_10,STATE_50,STATE_90
1430540,4.29,8.82,zwiterionic,zwiterionic,zwiterionic
1077542,3.3,5.93,acidic,acidic,acidic
1264896,3.41,,acidic,acidic,acidic
440263,1.79,10.59,zwiterionic,zwiterionic,zwiterionic
126356,,2.39,neutral,neutral,neutral
1152979,,9.77,basic,basic,basic
1264911,4.05,-4.83,acidic,acidic,acidic
1077526,3.35,6.04,acidic,acidic,acidic
668709,,11.47,basic,basic,basic
1425373,3.65,9.69,zwiterionic,zwiterionic,zwiterionic
1077549,3.68,6.03,acidic,acidic,acidic
354956,12.26,1.49,neutral,neutral,neutral
1425372,3.53,9.65,zwiterionic,zwiterionic,zwiterionic
1264921,3.72,-3.72,acidic,acidic,acidic
1152875,,9.8,basic,basic,basic
321952,14.91,4.88,neutral,neutral,neutral
1147094,4.18,-4.91,acidic,acidic,acidic
68916,5.04,-1.96,acidic,acidic,acidic
1430536,4.29,8.79,zwiterionic,zwiterionic,zwiterionic
1077548,4.01,6.63,zwiterionic,acidic,acidic
1343531,14.96,7.6,basic,basic,neutral
434468,15.99,6.57,basic,neutral,neutral
1077547,3.9,6.5,zwiterionic,acidic,acidic
1144289,4.15,-4.86,acidic,acidic,acidic
833592,15.14,3.65,neutral,neutral,neutral
1425357,2.95,8.14,zwiterionic,zwiterionic,acidic
1264909,4.05,,acidic,acidic,acidic
1430513,3.61,8.85,zwiterionic,zwiterionic,zwiterionic
844055,4.41,,acidic,acidic,acidic
1343297,13.08,7.6,basic,basic,neutral
80299,16.11,7.35,basic,neutral,neutral
1430534,4.28,8.84,zwiterionic,zwiterionic,zwiterionic
1425321,1.65,10.36,zwiterionic,zwiterionic,zwiterionic
1264892,3.84,,acidic,acidic,acidic
1425318,1.65,10.36,zwiterionic,zwiterionic,zwiterionic
1264889,3.86,,acidic,acidic,acidic
184393,,7.97,basic,basic,neutral
1522570,9.52,8.23,basic,basic,neutral
1430707,4.04,8.84,zwiterionic,zwiterionic,zwiterionic
1264891,3.86,,acidic,acidic,acidic
1446925,9.82,8.1,basic,basic,neutral
1264893,3.94,,acidic,acidic,acidic
1430515,5.92,8.85,zwiterionic,zwiterionic,zwiterionic
1425310,0.41,10.19,zwiterionic,zwiterionic,zwiterionic
1425364,4.74,9.58,zwiterionic,zwiterionic,zwiterionic
633746,14.91,4.88,neutral,neutral,neutral
338683,7.31,0.84,acidic,acidic,neutral
1264890,3.84,,acidic,acidic,acidic
1425320,1.65,10.36,zwiterionic,zwiterionic,zwiterionic
1425322,1.65,10.36,zwiterionic,zwiterionic,zwiterionic
1425356,1.76,9.85,zwiterionic,zwiterionic,zwiterionic
1425319,1.65,10.34,zwiterionic,zwiterionic,zwiterionic
717165,13.77,1.95,neutral,neutral,neutral
436928,10.56,3.85,neutral,neutral,neutral
330875,19.7,9.26,basic,basic,basic
1147118,14.64,-4.9,neutral,neutral,neutral
1425313,1.85,10.55,zwiterionic,zwiterionic,zwiterionic
631682,10.67,1.74,neutral,neutral,neutral
1425378,1.64,10.43,zwiterionic,zwiterionic,zwiterionic
1264885,3.84,,acidic,acidic,acidic
1448083,9.98,7.99,basic,basic,neutral
1379999,5.84,-3.85,acidic,acidic,acidic
633441,,4.87,neutral,neutral,neutral
389218,,9.15,basic,basic,basic
386677,,6.06,basic,neutral,neutral
386680,,6.06,basic,neutral,neutral
1264887,3.87,,acidic,acidic,acidic
1447307,9.29,7.95,basic,basic,neutral
1448086,12.42,8.06,basic,basic,neutral
112256,12.56,8.11,basic,basic,neutral
120699,8.01,-5.26,neutral,neutral,neutral
10358,,9.47,basic,basic,basic
214701,4.93,-3.1,acidic,acidic,acidic
1233337,5.37,-2.91,acidic,acidic,acidic
592045,5.84,0.38,acidic,acidic,acidic
1152978,,10.01,basic,basic,basic
93117,4.01,-7.82,acidic,acidic,acidic
338918,7.31,0.84,acidic,acidic,neutral
943156,3.04,,acidic,acidic,acidic
1147084,4.03,5.01,acidic,acidic,acidic
320007,4.0,,acidic,acidic,acidic
1138604,,2.24,neutral,neutral,neutral
343725,1.81,-5.64,acidic,acidic,acidic
150086,19.46,8.24,basic,basic,neutral
1077521,3.37,5.02,acidic,acidic,acidic
1271885,3.92,2.65,acidic,acidic,acidic
1521057,10.83,8.89,basic,basic,basic
962921,14.77,0.69,neutral,neutral,neutral
365766,13.92,3.89,neutral,neutral,neutral
1447312,14.25,8.11,basic,basic,neutral
118617,3.93,-7.78,acidic,acidic,acidic
437593,10.73,3.74,neutral,neutral,neutral
355203,4.49,3.33,acidic,acidic,acidic
139281,4.69,2.7,acidic,acidic,acidic
1122092,15.02,1.15,neutral,neutral,neutral
1369043,15.01,6.28,basic,neutral,neutral
1425379,1.67,10.03,zwiterionic,zwiterionic,zwiterionic
1448077,14.16,8.05,basic,basic,neutral
1147112,3.23,-4.91,acidic,acidic,acidic
355171,4.3,3.31,acidic,acidic,acidic
351139,19.4,7.75,basic,basic,neutral
1343295,14.08,7.6,basic,basic,neutral
147,5.95,4.68,acidic,acidic,acidic
97378,,8.59,basic,basic,basic
1117808,,9.77,basic,basic,basic
1264894,2.6,,acidic,acidic,acidic
1425374,2.4,9.52,zwiterionic,zwiterionic,zwiterionic
305275,15.41,9.37,basic,basic,basic
268939,,9.46,basic,basic,basic
185125,,7.97,basic,basic,neutral
28119,,9.76,basic,basic,basic
1525565,13.47,10.17,basic,basic,basic
955865,3.92,-2.95,acidic,acidic,acidic
1141816,14.32,0.7,neutral,neutral,neutral
1271735,3.93,2.71,acidic,acidic,acidic
1343625,4.41,4.4,acidic,acidic,acidic
619384,14.71,2.54,neutral,neutral,neutral
1077524,3.51,5.35,acidic,acidic,acidic
381693,7.82,-0.78,acidic,neutral,neutral
1076045,4.15,-3.66,acidic,acidic,acidic
1165512,6.97,10.14,zwiterionic,zwiterionic,basic
328133,3.39,,acidic,acidic,acidic
1077523,3.37,5.18,acidic,acidic,acidic
355031,3.92,4.84,acidic,acidic,acidic
1353123,9.36,0.66,neutral,neutral,neutral
1353122,9.36,0.66,neutral,neutral,neutral
716596,,8.51,basic,basic,basic
1263743,4.6,2.15,acidic,acidic,acidic
321696,13.3,2.4,neutral,neutral,neutral
1271888,3.99,8.5,zwiterionic,zwiterionic,zwiterionic
1430525,3.28,8.84,zwiterionic,zwiterionic,zwiterionic
1077527,3.35,6.2,zwiterionic,acidic,acidic
617076,8.75,3.91,neutral,neutral,neutral
395373,14.83,2.6,neutral,neutral,neutral
603554,,8.62,basic,basic,basic
1077531,3.3,5.32,acidic,acidic,acidic
355065,4.31,2.57,acidic,acidic,acidic
902476,9.2,-3.56,neutral,neutral,neutral
164455,13.86,8.7,basic,basic,basic
1264928,3.6,4.25,acidic,acidic,acidic
134208,5.63,0.37,acidic,acidic,acidic
1343529,14.95,7.6,basic,basic,neutral
619385,13.95,-0.73,neutral,neutral,neutral
280853,8.58,-5.61,neutral,neutral,neutral
394165,5.56,-6.9,acidic,acidic,acidic
1274406,,-0.23,neutral,neutral,neutral
884499,13.71,6.93,basic,neutral,neutral
55769,16.49,5.65,neutral,neutral,neutral
176705,4.91,4.11,acidic,acidic,acidic
651088,13.16,9.32,basic,basic,basic
883472,3.41,-1.04,acidic,acidic,acidic
1175867,3.76,-4.38,acidic,acidic,acidic
1425325,1.65,10.35,zwiterionic,zwiterionic,zwiterionic
341370,12.05,4.2,neutral,neutral,neutral
355495,4.37,2.86,acidic,acidic,acidic
721,,2.92,neutral,neutral,neutral
2431,7.77,4.6,acidic,neutral,neutral
1519901,16.32,2.32,neutral,neutral,neutral
1425309,0.11,10.1,zwiterionic,zwiterionic,zwiterionic
416751,13.27,1.15,neutral,neutral,neutral
1271884,3.91,2.59,acidic,acidic,acidic
1263733,3.79,2.15,acidic,acidic,acidic
1057746,3.33,4.93,acidic,acidic,acidic
1446924,9.76,8.1,basic,basic,neutral
1447309,10.5,8.11,basic,basic,neutral
1447318,11.51,8.11,basic,basic,neutral
1063,,-2.93,neutral,neutral,neutral
1447311,10.5,8.08,basic,basic,neutral
633518,,4.87,neutral,neutral,neutral
324430,,4.41,neutral,neutral,neutral
645017,14.62,9.37,basic,basic,basic
1425363,4.96,9.58,zwiterionic,zwiterionic,zwiterionic
1343301,14.16,7.6,basic,basic,neutral
1147082,3.16,-4.92,acidic,acidic,acidic
448304,10.23,9.21,basic,basic,basic
633120,6.18,-4.9,acidic,acidic,acidic
1430538,4.29,8.89,zwiterionic,zwiterionic,zwiterionic
1425355,1.72,9.56,zwiterionic,zwiterionic,zwiterionic
365709,,-2.41,neutral,neutral,neutral
1430533,3.28,8.84,zwiterionic,zwiterionic,zwiterionic
1447303,11.15,8.11,basic,basic,neutral
341103,12.0,5.85,neutral,neutral,neutral
1348407,19.7,5.9,neutral,neutral,neutral
157113,4.41,3.15,acidic,acidic,acidic
437013,10.29,-1.86,neutral,neutral,neutral
2046,4.25,-1.52,acidic,acidic,acidic
46726,4.33,,acidic,acidic,acidic
1334981,15.37,5.83,neutral,neutral,neutral
560255,13.2,-0.54,neutral,neutral,neutral
1077522,3.5,4.91,acidic,acidic,acidic
3183,16.13,7.34,basic,neutral,neutral
350757,19.4,7.49,basic,basic,neutral
764517,3.52,-1.26,acidic,acidic,acidic
345143,,-7.66,neutral,neutral,neutral
1361101,11.54,0.9,neutral,neutral,neutral
619400,13.86,2.6,neutral,neutral,neutral
218758,3.11,-6.32,acidic,acidic,acidic
1361092,11.68,3.14,neutral,neutral,neutral
15086,15.96,-3.75,neutral,neutral,neutral
355032,4.45,2.7,acidic,acidic,acidic
1271890,3.92,2.64,acidic,acidic,acidic
1264913,3.39,,acidic,acidic,acidic
514093,14.33,3.09,neutral,neutral,neutral
688131,,6.71,basic,neutral,neutral
1343289,14.94,7.6,basic,basic,neutral
310139,14.93,3.97,neutral,neutral,neutral
1336693,5.72,8.7,zwiterionic,zwiterionic,zwiterionic
961344,15.29,5.32,neutral,neutral,neutral
460704,13.68,2.85,neutral,neutral,neutral
40730,,8.72,basic,basic,basic
1343286,15.06,7.6,basic,basic,neutral
1343304,14.22,7.6,basic,basic,neutral
1428100,11.88,2.98,neutral,neutral,neutral
1077541,3.3,5.91,acidic,acidic,acidic
1264884,4.04,,acidic,acidic,acidic
1448076,9.91,7.42,basic,basic,neutral
345351,,-7.66,neutral,neutral,neutral
1149775,13.47,6.74,basic,neutral,neutral
1421992,11.17,2.9,neutral,neutral,neutral
1519878,16.01,2.54,neutral,neutral,neutral
389238,,9.14,basic,basic,basic
716768,11.93,-4.28,neutral,neutral,neutral
1147985,13.02,-1.27,neutral,neutral,neutral
1271733,3.92,2.66,acidic,acidic,acidic
1280901,19.7,8.59,basic,basic,basic
1335014,12.29,4.07,neutral,neutral,neutral
100461,19.61,5.5,neutral,neutral,neutral
1060174,16.36,4.42,neutral,neutral,neutral
787808,11.11,3.96,neutral,neutral,neutral
705961,-2.37,3.95,acidic,acidic,acidic
16959,10.61,-2.24,neutral,neutral,neutral
1165516,6.97,10.08,zwiterionic,zwiterionic,basic
3859,13.96,8.05,basic,basic,neutral
563422,13.15,9.42,basic,basic,basic
1264907,3.73,0.52,acidic,acidic,acidic
65539,,8.64,basic,basic,basic
1425362,4.62,9.57,zwiterionic,zwiterionic,zwiterionic
1446923,11.61,8.11,basic,basic,neutral
1077532,3.3,5.32,acidic,acidic,acidic
1425315,1.6,10.26,zwiterionic,zwiterionic,zwiterionic
1425380,1.67,10.06,zwiterionic,zwiterionic,zwiterionic
212789,14.18,7.91,basic,basic,neutral
1522569,9.52,8.25,basic,basic,neutral
1448089,13.88,8.01,basic,basic,neutral
395365,14.83,2.63,neutral,neutral,neutral
437592,10.73,3.71,neutral,neutral,neutral
494066,9.88,6.81,basic,neutral,neutral
418623,11.88,1.6,neutral,neutral,neutral
140116,4.54,-2.84,acidic,acidic,acidic
1425368,2.92,9.55,zwiterionic,zwiterionic,zwiterionic
351182,19.4,7.63,basic,basic,neutral
1147970,6.48,-1.18,acidic,acidic,neutral
1352310,7.9,9.87,zwiterionic,basic,basic
437629,10.73,3.74,neutral,neutral,neutral
700811,8.49,-3.4,neutral,neutral,neutral
338744,14.8,2.63,neutral,neutral,neutral
424723,4.12,,acidic,acidic,acidic
1177843,15.06,4.88,neutral,neutral,neutral
1519880,16.01,2.56,neutral,neutral,neutral
308174,8.61,9.81,basic,basic,basic
1165510,6.97,9.42,zwiterionic,zwiterionic,basic
1263740,4.52,5.3,acidic,acidic,acidic
1147087,3.44,-4.91,acidic,acidic,acidic
1263718,3.59,0.7,acidic,acidic,acidic
1447308,11.08,8.01,basic,basic,neutral
1430504,4.3,8.82,zwiterionic,zwiterionic,zwiterionic
1446921,11.51,8.11,basic,basic,neutral
1077535,3.3,5.54,acidic,acidic,acidic
1430508,14.59,7.53,basic,basic,neutral
448233,10.2,8.73,basic,basic,basic
1147081,4.27,2.63,acidic,acidic,acidic
1276409,6.97,9.91,zwiterionic,zwiterionic,basic
29989,3.89,-1.58,acidic,acidic,acidic
134238,,3.36,neutral,neutral,neutral
437011,11.49,-0.61,neutral,neutral,neutral
332503,19.04,4.01,neutral,neutral,neutral
1441429,19.75,-5.58,neutral,neutral,neutral
1281630,,9.54,basic,basic,basic
291960,16.21,10.11,basic,basic,basic
813254,16.9,9.21,basic,basic,basic
1266257,4.66,4.05,acidic,acidic,acidic
1430478,12.44,3.92,neutral,neutral,neutral
289994,9.19,1.26,neutral,neutral,neutral
1263744,4.74,2.15,acidic,acidic,acidic
567081,12.99,8.77,basic,basic,basic
1147107,3.14,-4.91,acidic,acidic,acidic
1447314,11.47,8.02,basic,basic,neutral
1430503,,8.85,basic,basic,basic
485857,11.78,-2.42,neutral,neutral,neutral
1332489,5.22,-5.13,acidic,acidic,acidic
305041,19.7,9.41,basic,basic,basic
50822,,8.04,basic,basic,neutral
1141830,14.32,0.7,neutral,neutral,neutral
255534,3.96,-3.69,acidic,acidic,acidic
6243,,10.02,basic,basic,basic
1165518,6.97,9.98,zwiterionic,zwiterionic,basic
1430527,4.3,8.84,zwiterionic,zwiterionic,zwiterionic
212463,14.18,7.82,basic,basic,neutral
486951,11.78,-2.41,neutral,neutral,neutral
1265685,13.47,6.76,basic,neutral,neutral
1178226,15.7,0.19,neutral,neutral,neutral
1077529,3.37,5.0,acidic,acidic,acidic
1271881,3.92,2.65,acidic,acidic,acidic
715952,,7.79,basic,basic,neutral
1430524,3.29,8.84,zwiterionic,zwiterionic,zwiterionic
400520,13.67,8.86,basic,basic,basic
1071874,14.27,7.87,basic,basic,neutral
1057752,3.34,5.72,acidic,acidic,acidic
1147088,3.58,-4.91,acidic,acidic,acidic
1165559,6.98,9.84,zwiterionic,zwiterionic,basic
1077536,3.3,5.65,acidic,acidic,acidic
603487,,9.02,basic,basic,basic
180500,7.35,10.24,zwiterionic,zwiterionic,basic
559971,13.58,9.01,basic,basic,basic
1264888,4.62,-0.69,acidic,acidic,acidic
341337,12.05,4.18,neutral,neutral,neutral
316058,13.07,3.32,neutral,neutral,neutral
27277,,8.94,basic,basic,basic
370906,11.23,0.4,neutral,neutral,neutral
896073,9.65,2.55,neutral,neutral,neutral
324779,3.86,2.54,acidic,acidic,acidic
1198523,,8.88,basic,basic,basic
1519885,16.01,2.57,neutral,neutral,neutral
293487,19.46,8.27,basic,basic,neutral
1424123,14.93,4.36,neutral,neutral,neutral
1174937,4.3,-3.67,acidic,acidic,acidic
1442758,11.04,4.74,neutral,neutral,neutral
1263728,3.79,2.15,acidic,acidic,acidic
315342,10.02,2.25,neutral,neutral,neutral
437216,14.83,0.74,neutral,neutral,neutral
1425369,3.46,9.57,zwiterionic,zwiterionic,zwiterionic
1264908,4.05,,acidic,acidic,acidic
158145,7.6,-5.06,acidic,neutral,neutral
305031,10.28,9.35,basic,basic,basic
1147093,3.38,-4.91,acidic,acidic,acidic
1147089,3.68,-4.57,acidic,acidic,acidic
518109,13.86,-2.68,neutral,neutral,neutral
1430505,4.17,8.19,zwiterionic,zwiterionic,acidic
351183,19.4,7.65,basic,basic,neutral
554663,13.4,3.02,neutral,neutral,neutral
77128,18.61,8.22,basic,basic,neutral
872727,18.82,-2.72,neutral,neutral,neutral
683723,,0.74,neutral,neutral,neutral
1428108,11.95,-0.35,neutral,neutral,neutral
1413697,14.28,-0.61,neutral,neutral,neutral
341038,12.0,5.7,neutral,neutral,neutral
389195,,9.15,basic,basic,basic
400854,13.5,10.06,basic,basic,basic
451253,2.33,-4.61,acidic,acidic,acidic
578748,15.24,0.79,neutral,neutral,neutral
1147091,3.8,-4.91,acidic,acidic,acidic
1263724,3.93,1.77,acidic,acidic,acidic
1165515,6.97,10.08,zwiterionic,zwiterionic,basic
1447319,11.51,8.09,basic,basic,neutral
386679,,6.06,basic,neutral,neutral
386676,,6.06,basic,neutral,neutral
305088,,9.38,basic,basic,basic
605,,9.2,basic,basic,basic
5985,11.71,9.47,basic,basic,basic
1430511,19.68,7.41,basic,basic,neutral
716597,,9.5,basic,basic,basic
1423202,,9.88,basic,basic,basic
237958,5.94,8.68,zwiterionic,zwiterionic,zwiterionic
879113,12.52,4.82,neutral,neutral,neutral
603199,9.22,9.84,basic,basic,basic
1343283,15.73,7.6,basic,basic,neutral
1263741,5.66,2.17,acidic,acidic,acidic
31939,11.17,4.76,neutral,neutral,neutral
1446927,9.78,8.1,basic,basic,neutral
436925,8.95,4.25,neutral,neutral,neutral
138169,,-7.6,neutral,neutral,neutral
1263536,3.78,1.18,acidic,acidic,acidic
1276672,7.05,9.36,zwiterionic,zwiterionic,basic
1446919,11.51,8.16,basic,basic,neutral
1425314,1.85,10.62,zwiterionic,zwiterionic,zwiterionic
206004,11.14,8.0,basic,basic,neutral
694811,14.93,4.36,neutral,neutral,neutral
646332,6.51,8.68,zwiterionic,zwiterionic,basic
280854,9.26,2.08,neutral,neutral,neutral
1176462,15.87,-2.42,neutral,neutral,neutral
1270012,11.53,-0.41,neutral,neutral,neutral
887229,,-4.77,neutral,neutral,neutral
1360283,10.49,3.58,neutral,neutral,neutral
39781,,1.64,neutral,neutral,neutral
281598,8.65,4.4,neutral,neutral,neutral
470511,11.6,5.97,neutral,neutral,neutral
567005,13.36,10.28,basic,basic,basic
178427,,4.47,neutral,neutral,neutral
400914,13.5,8.29,basic,basic,neutral
327591,17.39,4.79,neutral,neutral,neutral
1057751,3.34,5.76,acidic,acidic,acidic
1274262,9.68,4.57,neutral,neutral,neutral
563494,4.67,9.67,zwiterionic,zwiterionic,zwiterionic
821556,10.36,-2.94,neutral,neutral,neutral
2261,15.9,7.35,basic,neutral,neutral
93617,5.8,-0.43,acidic,acidic,acidic
1430325,3.23,7.05,zwiterionic,acidic,acidic
238204,6.07,5.32,acidic,acidic,acidic
1263735,3.79,2.15,acidic,acidic,acidic
579326,12.27,3.09,neutral,neutral,neutral
1333261,8.56,-0.4,neutral,neutral,neutral
1060205,4.07,2.23,acidic,acidic,acidic
1274258,9.68,4.55,neutral,neutral,neutral
1069789,8.47,,neutral,neutral,neutral
1343287,15.14,7.6,basic,basic,neutral
1276403,6.97,9.98,zwiterionic,zwiterionic,basic
947802,6.56,-0.18,acidic,acidic,neutral
305072,19.7,9.38,basic,basic,basic
1264906,4.08,,acidic,acidic,acidic
1281854,11.78,2.25,neutral,neutral,neutral
1276059,6.97,9.77,zwiterionic,zwiterionic,basic
1271736,3.89,2.42,acidic,acidic,acidic
1142777,10.14,5.65,neutral,neutral,neutral
58818,14.8,5.59,neutral,neutral,neutral
385604,,4.81,neutral,neutral,neutral
1447313,11.59,8.11,basic,basic,neutral
1280910,19.7,9.23,basic,basic,basic
579244,10.49,2.89,neutral,neutral,neutral
623658,15.23,5.66,neutral,neutral,neutral
675342,4.21,-2.72,acidic,acidic,acidic
1281093,19.7,9.12,basic,basic,basic
421066,8.3,4.12,neutral,neutral,neutral
1530482,11.53,8.89,basic,basic,basic
441332,4.11,-1.13,acidic,acidic,acidic
1361105,11.68,3.88,neutral,neutral,neutral
157107,16.37,4.48,neutral,neutral,neutral
9913,,9.26,basic,basic,basic
400853,13.5,9.21,basic,basic,basic
167937,10.68,4.12,neutral,neutral,neutral
1280889,19.7,8.91,basic,basic,basic
351016,19.4,7.34,basic,neutral,neutral
338909,7.37,0.84,acidic,acidic,neutral
631384,13.58,-1.03,neutral,neutral,neutral
1447302,11.5,8.11,basic,basic,neutral
330897,19.4,7.75,basic,basic,neutral
14785,16.14,4.62,neutral,neutral,neutral
1276061,6.97,9.8,zwiterionic,zwiterionic,basic
1276058,6.97,9.81,zwiterionic,zwiterionic,basic
1118759,13.82,-3.79,neutral,neutral,neutral
1210955,,-2.14,neutral,neutral,neutral
215212,13.7,2.72,neutral,neutral,neutral
1428281,10.47,7.18,basic,neutral,neutral
212343,14.06,6.83,basic,neutral,neutral
693883,8.1,-5.02,neutral,neutral,neutral
1074139,8.45,9.88,basic,basic,basic
1280015,12.12,3.58,neutral,neutral,neutral
575687,16.49,4.72,neutral,neutral,neutral
373981,13.61,8.91,basic,basic,basic
365757,13.93,6.46,basic,neutral,neutral
448308,10.19,-1.26,neutral,neutral,neutral
1165558,6.98,9.88,zwiterionic,zwiterionic,basic
320038,10.31,-4.77,neutral,neutral,neutral
406376,,6.87,basic,neutral,neutral
1448251,,5.44,neutral,neutral,neutral
1438545,10.1,0.18,neutral,neutral,neutral
167453,6.06,2.13,acidic,acidic,acidic
1060176,16.36,5.1,neutral,neutral,neutral
28207,8.3,-1.43,neutral,neutral,neutral
212903,14.09,6.83,basic,neutral,neutral
234877,11.58,-1.26,neutral,neutral,neutral
6914,8.89,7.95,basic,basic,neutral
1271882,3.92,2.65,acidic,acidic,acidic
394632,11.92,6.46,basic,neutral,neutral
1280893,18.97,8.78,basic,basic,basic
430663,10.18,-1.27,neutral,neutral,neutral
1446928,9.76,8.1,basic,basic,neutral
460902,12.2,1.72,neutral,neutral,neutral
179968,7.35,10.04,zwiterionic,zwiterionic,basic
1430474,12.47,3.92,neutral,neutral,neutral
618609,,8.96,basic,basic,basic
1430483,12.44,3.92,neutral,neutral,neutral
1279699,12.78,8.94,basic,basic,basic
829034,8.02,3.64,neutral,neutral,neutral
1447316,11.59,8.1,basic,basic,neutral
1448219,9.86,3.23,neutral,neutral,neutral
89496,15.82,4.49,neutral,neutral,neutral
5582,4.32,-1.36,acidic,acidic,acidic
365916,,2.13,neutral,neutral,neutral
327620,15.83,8.66,basic,basic,basic
1276412,6.93,9.57,zwiterionic,zwiterionic,basic
1276060,6.97,9.78,zwiterionic,zwiterionic,basic
55135,7.17,-0.2,acidic,acidic,neutral
310279,15.2,1.91,neutral,neutral,neutral
355274,3.77,4.7,acidic,acidic,acidic
573120,3.42,6.27,zwiterionic,acidic,acidic
1161591,12.06,6.93,basic,neutral,neutral
330783,14.53,9.16,basic,basic,basic
16308,4.42,,acidic,acidic,acidic
1263727,3.79,2.15,acidic,acidic,acidic
491534,12.9,9.1,basic,basic,basic
1336692,17.47,8.89,basic,basic,basic
566982,6.48,-1.18,acidic,acidic,neutral
565299,4.12,6.13,zwiterionic,acidic,acidic
1379636,9.98,,neutral,neutral,neutral
16498,14.98,-4.24,neutral,neutral,neutral
1281681,12.27,3.42,neutral,neutral,neutral
1338868,11.59,5.68,neutral,neutral,neutral
1276405,6.97,9.73,zwiterionic,zwiterionic,basic
1276062,6.97,9.81,zwiterionic,zwiterionic,basic
1271886,3.92,2.65,acidic,acidic,acidic
180582,7.34,9.3,zwiterionic,zwiterionic,basic
554774,12.24,4.98,neutral,neutral,neutral
61315,9.66,3.92,neutral,neutral,neutral
574947,12.41,1.34,neutral,neutral,neutral
473686,14.24,7.5,basic,basic,neutral
688110,6.97,9.1,zwiterionic,zwiterionic,basic
1152925,,9.8,basic,basic,basic
305141,14.36,9.42,basic,basic,basic
1179977,,4.4,neutral,neutral,neutral
1280884,19.7,9.03,basic,basic,basic
1263734,3.79,2.15,acidic,acidic,acidic
1177928,11.59,-2.3,neutral,neutral,neutral
345386,14.83,-1.73,neutral,neutral,neutral
1263725,4.49,1.31,acidic,acidic,acidic
559970,13.24,9.83,basic,basic,basic
1278546,6.97,9.73,zwiterionic,zwiterionic,basic
27185,,8.47,basic,basic,basic
1280899,19.7,9.34,basic,basic,basic
1276407,6.97,9.77,zwiterionic,zwiterionic,basic
1115223,11.56,1.59,neutral,neutral,neutral
474384,14.12,8.38,basic,basic,basic
1511229,11.53,9.69,basic,basic,basic
356576,14.37,7.96,basic,basic,neutral
400846,13.23,9.82,basic,basic,basic
179655,7.33,8.48,zwiterionic,zwiterionic,basic
1430516,8.19,8.95,basic,basic,basic
829812,10.36,1.34,neutral,neutral,neutral
315876,13.04,3.32,neutral,neutral,neutral
252209,7.32,-7.17,acidic,acidic,neutral
352129,12.2,8.45,basic,basic,basic
612900,9.87,3.7,neutral,neutral,neutral
180442,7.35,10.24,zwiterionic,zwiterionic,basic
